Employee_ID,Name,Department,Company_ID,Job_Title,Seniority_Level,Education_Level,Work_Location,Newsletter_Subscription,Campaign_Response_Rate (%),Tenure_Years,Event_Attendance,Influence_Score,Decision_Maker_Flag,Preferred_Contact_Method,Language,Last_Contact_Date,Next_Followup_Date,Owner_Rep,Active_Flag,Data_Source
E00770,C**** G*******,Procurement,C0034,Strategic Buyer,Mid,Bachelor,Office,No,1,5,2,78,No,Phone,Turkish,2024-08-12,2024-08-19,G**** R*******,Yes,CRM
E00771,B**** D*******,Operations,C0217,Operations Analyst,Senior,High School,Field,Yes,3,10,1,67,Yes,Phone,English,2024-02-01,2024-02-13,C**** D*******,Yes,Email Campaign
E00772,E**** K*******,Management,C0189,Operations Manager,Senior,High School,Office,Yes,0,8,2,78,No,Email,Turkish,2024-01-23,2024-02-01,B**** K*******,Yes,Webinar
E00773,E**** K*******,IT,C0200,Software Developer,Junior,Bachelor,Office,Yes,2,2,1,40,No,Email,English,2024-05-19,2024-06-09,E**** T*******,Yes,LinkedIn
E00774,O**** K*******,Marketing,C0416,Marketing Specialist,Mid,Bachelor,Office,No,26,3,1,23,No,Email,Turkish,2024-09-05,2024-09-17,E**** T*******,Yes,Webinar
E00775,E**** S*******,IT,C0213,Systems Engineer,Mid,Master,Office,Yes,5,2,1,35,No,Phone,Turkish,2024-08-25,2024-09-16,D**** S*******,Yes,Email Campaign
E00776,E**** K*******,Management,C0658,Operations Director,Junior,Bachelor,Factory,Yes,1,1,0,86,Yes,Phone,English,2024-03-11,2024-03-28,E**** T*******,Yes,CRM
E00777,B**** P*******,Sales,C0125,Territory Sales Rep,Mid,Master,Office,Yes,15,6,4,52,No,Email,English,2024-05-22,2024-06-08,D**** S*******,Yes,CRM
E00778,A**** A*******,Sales,C0606,Key Account Executive,Senior,Bachelor,Field,No,30,8,3,76,Yes,Phone,English,2024-06-14,2024-07-12,G**** R*******,Yes,CRM
E00779,N**** Y*******,Operations,C0613,Ops Coordinator,Senior,Master,Office,Yes,1,10,2,43,Yes,Email,English,2024-03-03,2024-03-16,B**** K*******,Yes,CRM
E00780,E**** P*******,Operations,C0349,Ops Coordinator,Junior,Master,Office,No,0,0,0,54,No,Email,Turkish,2024-04-14,2024-05-03,A**** Y*******,Yes,CRM
E00781,L**** G*******,IT,C0411,Software Developer,Mid,Master,Office,Yes,2,6,2,51,Yes,Phone,Turkish,2024-02-13,2024-03-01,E**** T*******,Yes,CRM
E00782,B**** K*******,Procurement,C0265,Procurement Manager,Mid,Bachelor,Office,Yes,1,6,2,45,No,Email,English,2024-01-22,2024-02-09,E**** T*******,Yes,Webinar
E00783,E**** P*******,Operations,C0021,Ops Coordinator,Mid,Master,Remote,Yes,7,4,0,35,No,Phone,Turkish,2024-05-28,2024-06-10,E**** T*******,Yes,Email Campaign
E00784,L**** K*******,Procurement,C0224,Procurement Analyst,Director,Bachelor,Factory,Yes,1,11,2,85,Yes,Phone,English,2024-05-06,2024-05-24,D**** S*******,No,CRM
E00785,S**** C*******,Marketing,C0626,Brand Manager,Mid,Bachelor,Office,No,17,5,3,45,No,LinkedIn,Turkish,2024-01-10,2024-02-04,H**** N*******,Yes,LinkedIn
E00786,Z**** K*******,Marketing,C0680,Growth Marketer,Junior,Bachelor,Remote,No,11,2,5,9,No,Email,Turkish,2024-01-22,2024-02-01,B**** K*******,Yes,Fair
E00787,A**** G*******,Sales,C0233,Key Account Executive,Mid,Bachelor,Factory,No,21,5,2,59,No,Email,Turkish,2024-08-27,2024-09-23,C**** D*******,Yes,CRM
E00788,E**** D*******,Sales,C0326,Sales Executive,Mid,Bachelor,Office,No,29,3,5,43,No,Email,Turkish,2024-01-10,2024-02-09,G**** R*******,Yes,CRM
E00789,A**** K*******,Procurement,C0450,Procurement Manager,Mid,Bachelor,Factory,No,6,6,1,68,No,Phone,English,2024-08-24,2024-09-02,H**** N*******,Yes,LinkedIn
E00790,A**** K*******,Marketing,C0532,Brand Manager,Director,Bachelor,Office,No,21,11,5,67,No,LinkedIn,Turkish,2024-07-20,2024-08-01,C**** D*******,Yes,CRM
E00791,M**** P*******,IT,C0068,Network Engineer,Mid,Bachelor,Office,No,8,3,1,84,No,Phone,Turkish,2024-01-28,2024-02-04,E**** T*******,Yes,Webinar
E00792,L**** A*******,Production,C0114,Production Planner,Senior,Master,Office,No,5,11,2,60,Yes,Email,Turkish,2024-09-28,2024-10-18,C**** D*******,Yes,CRM
E00793,M**** A*******,Marketing,C0545,Marketing Specialist,Director,Master,Field,Yes,8,10,4,64,No,Phone,Turkish,2024-07-21,2024-08-08,C**** D*******,Yes,CRM
E00794,L**** D*******,Quality,C0105,QA Technician,Senior,Bachelor,Field,Yes,0,11,1,66,Yes,Email,Turkish,2024-03-22,2024-03-29,A**** Y*******,Yes,CRM
E00795,B**** C*******,Production,C0160,Plant Supervisor,Senior,Master,Office,No,10,6,0,60,No,Email,Turkish,2024-06-16,2024-07-08,C**** D*******,Yes,LinkedIn
E00796,K**** Y*******,Procurement,C0387,Procurement Analyst,Senior,Bachelor,Factory,No,2,11,2,73,No,Email,Turkish,2024-02-01,2024-02-16,G**** R*******,Yes,Webinar
E00797,S**** U*******,IT,C0066,Systems Engineer,Mid,Bachelor,Remote,Yes,0,6,2,40,No,Email,Turkish,2024-01-06,2024-02-02,B**** K*******,Yes,Email Campaign
E00798,E**** A*******,Procurement,C0273,Procurement Analyst,Senior,Bachelor,Office,No,0,10,1,62,No,Email,Turkish,2024-09-17,2024-10-17,G**** R*******,Yes,Email Campaign
E00799,M**** A*******,IT,C0559,Systems Engineer,Mid,Master,Office,Yes,5,3,1,38,No,Email,Turkish,2024-06-17,2024-06-27,E**** T*******,Yes,CRM
E00800,E**** A*******,Production,C0724,Production Engineer,Mid,Master,Office,No,4,6,1,53,Yes,Phone,English,2024-02-04,2024-02-27,B**** K*******,Yes,CRM
E00801,M**** K*******,Operations,C0305,Data Centre Operator,Mid,Master,Factory,Yes,3,5,0,58,No,Email,Turkish,2024-06-01,2024-06-24,D**** S*******,Yes,LinkedIn
E00802,S**** O*******,Engineering,C0732,Quality-by-Design Engineer,Junior,Master,Office,Yes,3,2,0,58,No,Phone,Turkish,2024-06-02,2024-06-25,F**** O*******,Yes,Fair
E00803,E**** A*******,Sales,C0419,Account Manager,Mid,Bachelor,Factory,Yes,9,2,4,73,Yes,Email,Turkish,2024-02-21,2024-03-08,H**** N*******,Yes,Webinar
E00804,C**** S*******,Management,C0709,Operations Director,Mid,Bachelor,Office,No,2,3,2,74,No,Events,Turkish,2024-08-01,2024-08-22,H**** N*******,Yes,Webinar
E00805,L**** Y*******,Marketing,C0327,Marketing Specialist,Senior,High School,Field,Yes,12,7,4,63,No,Email,Turkish,2024-03-07,2024-03-16,F**** O*******,Yes,CRM
E00806,S**** K*******,Engineering,C0165,Mechanical Engineer,Senior,Bachelor,Office,Yes,4,7,0,71,No,LinkedIn,English,2024-03-12,2024-04-05,G**** R*******,Yes,CRM
E00807,E**** A*******,Management,C0535,Operations Director,Mid,Master,Office,Yes,5,6,0,76,No,Phone,Turkish,2024-01-14,2024-02-12,G**** R*******,Yes,CRM
E00808,E**** U*******,Operations,C0711,Ops Coordinator,Mid,Master,Office,No,6,3,1,63,No,Email,Turkish,2024-05-21,2024-06-06,E**** T*******,Yes,CRM
E00809,C**** Y*******,Sales,C0045,Account Manager,Junior,Master,Office,No,17,2,5,75,No,Phone,English,2024-03-22,2024-03-27,G**** R*******,Yes,LinkedIn
E00810,E**** O*******,Management,C0624,Operations Manager,Senior,Master,Office,No,5,6,1,58,Yes,LinkedIn,English,2024-08-28,2024-09-08,E**** T*******,Yes,CRM
E00811,B**** K*******,Operations,C0337,Operations Analyst,Junior,Master,Factory,No,1,2,2,38,No,Email,Turkish,2024-08-08,2024-08-29,H**** N*******,Yes,CRM
E00812,E**** K*******,IT,C0611,Software Developer,Mid,PhD,Office,No,0,2,0,57,No,Phone,Turkish,2024-07-18,2024-08-09,G**** R*******,Yes,LinkedIn
E00813,C**** P*******,Marketing,C0168,Digital Marketing Executive,Junior,High School,Factory,No,12,0,2,39,No,Phone,Turkish,2024-06-29,2024-07-20,A**** Y*******,Yes,LinkedIn
E00814,A**** K*******,IT,C0246,Systems Engineer,Junior,Bachelor,Office,Yes,11,1,0,57,No,Events,English,2024-06-17,2024-07-13,G**** R*******,Yes,CRM
E00815,O**** K*******,Quality,C0661,QA Technician,Mid,Bachelor,Field,No,4,4,2,63,No,Phone,Turkish,2024-07-31,2024-08-23,E**** T*******,Yes,CRM
E00816,B**** G*******,Procurement,C0248,Strategic Buyer,Junior,Master,Office,Yes,4,0,0,72,Yes,Phone,Turkish,2024-01-16,2024-02-02,H**** N*******,Yes,Fair
E00817,E**** Y*******,Quality,C0158,Quality Assurance Lead,Mid,Master,Remote,No,2,3,1,70,No,LinkedIn,Turkish,2024-05-10,2024-05-25,H**** N*******,Yes,Email Campaign
E00818,O**** Y*******,Sales,C0410,Sales Manager,Junior,Bachelor,Office,No,24,2,1,74,No,Email,Turkish,2024-08-07,2024-08-15,A**** Y*******,Yes,CRM
E00819,E**** P*******,Marketing,C0092,Brand Manager,Senior,Bachelor,Field,No,29,5,4,44,No,Email,Turkish,2024-08-06,2024-08-15,C**** D*******,Yes,LinkedIn
E00820,E**** O*******,Operations,C0566,Logistics Coordinator,Senior,Bachelor,Office,No,1,6,2,52,Yes,Email,Turkish,2024-03-28,2024-04-12,D**** S*******,Yes,CRM
E00821,C**** K*******,Operations,C0221,Logistics Coordinator,Mid,Bachelor,Office,No,6,5,2,75,Yes,Email,English,2024-06-14,2024-06-20,G**** R*******,Yes,LinkedIn
E00822,B**** C*******,Marketing,C0509,Marketing Specialist,Junior,Master,Remote,No,16,1,2,56,No,Phone,English,2024-07-11,2024-08-07,D**** S*******,No,CRM
E00823,S**** Y*******,Engineering,C0400,Quality-by-Design Engineer,Senior,PhD,Office,No,2,10,1,53,Yes,LinkedIn,English,2024-03-28,2024-04-14,A**** Y*******,Yes,LinkedIn
E00824,Z**** Y*******,Sales,C0329,Account Manager,Director,Master,Factory,Yes,26,7,2,49,Yes,Phone,Turkish,2024-06-19,2024-06-30,A**** Y*******,Yes,CRM
E00825,E**** K*******,Procurement,C0628,Procurement Analyst,Junior,Bachelor,Office,No,6,1,1,72,Yes,Email,Turkish,2024-08-09,2024-09-07,C**** D*******,Yes,LinkedIn
E00826,E**** K*******,Production,C0709,Plant Supervisor,Mid,Bachelor,Office,Yes,0,5,0,50,No,Phone,Turkish,2024-09-11,2024-09-16,G**** R*******,No,Webinar
E00827,L**** A*******,Procurement,C0239,Procurement Specialist,Junior,Master,Office,Yes,2,1,1,59,No,LinkedIn,Turkish,2024-05-10,2024-06-07,G**** R*******,Yes,LinkedIn
E00828,C**** A*******,Procurement,C0486,Procurement Manager,Senior,Bachelor,Office,Yes,0,7,0,94,Yes,LinkedIn,Turkish,2024-02-22,2024-03-09,F**** O*******,Yes,CRM
E00829,B**** A*******,Marketing,C0494,Brand Manager,Mid,High School,Field,Yes,18,5,2,53,No,Phone,English,2024-02-12,2024-03-05,D**** S*******,Yes,LinkedIn
E00830,K**** Y*******,Procurement,C0556,Procurement Manager,Mid,High School,Remote,Yes,5,6,2,63,No,Phone,English,2024-03-02,2024-03-31,G**** R*******,Yes,CRM
E00831,B**** Y*******,Marketing,C0633,Growth Marketer,Mid,Master,Factory,No,27,6,3,59,No,Phone,Turkish,2024-03-13,2024-04-09,F**** O*******,Yes,CRM
E00832,E**** O*******,Operations,C0727,Logistics Coordinator,Mid,Bachelor,Office,No,5,6,1,46,Yes,Email,Turkish,2024-03-07,2024-04-06,F**** O*******,Yes,LinkedIn
E00833,O**** Y*******,Marketing,C0643,Growth Marketer,Mid,Master,Office,Yes,27,2,3,54,No,LinkedIn,English,2024-09-26,2024-10-07,C**** D*******,Yes,Fair
E00834,D**** K*******,Production,C0523,Production Planner,Junior,Bachelor,Office,No,5,2,2,49,No,Phone,Turkish,2024-01-14,2024-02-08,B**** K*******,Yes,Fair
E00835,S**** A*******,Marketing,C0625,Growth Marketer,Junior,Master,Factory,Yes,17,2,3,72,No,Email,Turkish,2024-08-14,2024-08-22,D**** S*******,Yes,CRM
E00836,D**** A*******,Sales,C0270,Sales Executive,Mid,Master,Remote,Yes,22,6,1,47,No,Phone,Turkish,2024-09-01,2024-09-17,H**** N*******,Yes,CRM
E00837,S**** K*******,Sales,C0239,Sales Executive,Junior,Bachelor,Office,Yes,23,0,1,68,Yes,Email,Turkish,2024-06-28,2024-07-19,G**** R*******,Yes,CRM
E00838,M**** G*******,Quality,C0503,QA Technician,Mid,Master,Factory,Yes,6,5,1,50,No,Email,Turkish,2024-09-05,2024-09-26,C**** D*******,Yes,CRM
E00839,S**** Y*******,Engineering,C0502,Mechanical Engineer,Director,Master,Field,No,2,13,1,71,Yes,Phone,Turkish,2024-08-29,2024-09-19,C**** D*******,No,CRM
E00840,S**** G*******,Marketing,C0170,Brand Manager,Senior,Master,Factory,No,27,8,2,68,Yes,Email,Turkish,2024-03-16,2024-03-23,H**** N*******,Yes,Email Campaign
E00841,S**** K*******,IT,C0456,Infrastructure Engineer,Junior,Master,Factory,No,9,1,0,58,No,Phone,Turkish,2024-05-25,2024-06-15,G**** R*******,Yes,CRM
E00842,M**** C*******,Engineering,C0420,Quality-by-Design Engineer,Junior,Bachelor,Factory,Yes,2,0,1,53,No,Phone,Turkish,2024-07-26,2024-08-09,B**** K*******,Yes,Webinar
E00843,O**** G*******,Quality,C0049,QA Specialist,Mid,Master,Office,Yes,2,6,0,60,Yes,Phone,Turkish,2024-09-27,2024-10-02,G**** R*******,Yes,CRM
E00844,E**** A*******,Procurement,C0442,Procurement Manager,Senior,Master,Field,Yes,6,9,2,100,Yes,LinkedIn,English,2024-04-12,2024-04-24,H**** N*******,Yes,Email Campaign
E00845,T**** G*******,Procurement,C0697,Procurement Analyst,Senior,Master,Office,Yes,6,10,1,46,No,Email,Turkish,2024-03-28,2024-04-24,E**** T*******,Yes,LinkedIn
E00846,E**** A*******,Sales,C0381,Sales Executive,Junior,Bachelor,Office,Yes,9,1,4,62,Yes,Email,Turkish,2024-06-11,2024-07-10,E**** T*******,Yes,CRM
E00847,S**** A*******,Sales,C0399,Key Account Executive,Mid,Bachelor,Office,No,17,5,2,61,Yes,Email,Turkish,2024-01-18,2024-01-27,E**** T*******,Yes,CRM
E00848,Z**** Y*******,Quality,C0018,Quality Assurance Lead,Mid,Bachelor,Office,Yes,1,5,2,75,No,Phone,English,2024-05-17,2024-06-01,G**** R*******,Yes,CRM
E00849,S**** Y*******,IT,C0123,Systems Engineer,Mid,Master,Office,No,4,6,1,61,Yes,Phone,Turkish,2024-01-18,2024-02-06,D**** S*******,Yes,Fair
E00850,A**** U*******,Procurement,C0503,Procurement Analyst,Mid,Bachelor,Office,Yes,1,3,0,47,Yes,Email,Turkish,2024-07-22,2024-08-12,H**** N*******,Yes,Webinar
E00851,N**** C*******,IT,C0332,Network Engineer,Senior,Master,Office,No,6,7,0,44,No,LinkedIn,English,2024-02-10,2024-02-29,G**** R*******,Yes,CRM
E00852,A**** K*******,Marketing,C0112,Growth Marketer,Senior,Bachelor,Office,No,27,7,3,19,No,Phone,Turkish,2024-05-18,2024-06-11,F**** O*******,No,LinkedIn
E00853,B**** D*******,Operations,C0629,Ops Coordinator,Senior,Bachelor,Factory,Yes,1,7,0,64,Yes,Email,Turkish,2024-01-17,2024-01-28,C**** D*******,Yes,CRM
E00854,L**** A*******,Marketing,C0024,Digital Marketing Executive,Mid,Master,Office,Yes,25,5,2,52,No,Email,Turkish,2024-01-24,2024-02-04,G**** R*******,Yes,CRM
E00855,M**** D*******,Marketing,C0612,Growth Marketer,Junior,Bachelor,Office,Yes,18,0,4,69,No,Email,Turkish,2024-05-25,2024-06-01,B**** K*******,Yes,CRM
E00856,C**** P*******,Sales,C0488,Sales Manager,Mid,Bachelor,Factory,Yes,15,6,2,62,Yes,Email,Turkish,2024-06-03,2024-06-30,B**** K*******,Yes,Fair
E00857,O**** K*******,Management,C0440,Operations Manager,Junior,Bachelor,Office,Yes,0,0,2,52,No,LinkedIn,Turkish,2024-02-19,2024-02-24,D**** S*******,Yes,CRM
E00858,D**** D*******,Procurement,C0527,Procurement Manager,Senior,Master,Office,Yes,1,5,1,62,No,Email,Turkish,2024-06-01,2024-06-23,E**** T*******,Yes,CRM
E00859,E**** O*******,Operations,C0591,Operations Analyst,Senior,Bachelor,Remote,No,5,10,2,60,No,LinkedIn,Turkish,2024-02-09,2024-02-18,C**** D*******,Yes,Webinar
E00860,S**** K*******,Marketing,C0445,Brand Manager,Senior,Bachelor,Office,No,15,6,4,59,Yes,Email,Turkish,2024-05-10,2024-05-15,B**** K*******,Yes,CRM
E00861,E**** D*******,IT,C0058,Network Engineer,Senior,Bachelor,Factory,Yes,3,11,2,57,No,Phone,Turkish,2024-01-23,2024-02-12,F**** O*******,Yes,CRM
E00862,C**** K*******,Sales,C0041,Sales Executive,Junior,High School,Office,Yes,18,2,1,89,Yes,Events,Turkish,2024-01-02,2024-01-23,H**** N*******,Yes,CRM
E00863,C**** A*******,Procurement,C0157,Procurement Specialist,Mid,PhD,Office,No,6,4,0,62,No,Email,English,2024-07-01,2024-07-20,A**** Y*******,Yes,CRM
E00864,D**** O*******,Quality,C0484,QA Specialist,Senior,Bachelor,Office,No,6,9,1,68,No,LinkedIn,English,2024-05-30,2024-06-08,H**** N*******,Yes,CRM
E00865,E**** D*******,IT,C0130,Systems Engineer,Mid,Bachelor,Office,Yes,8,6,2,48,No,Email,English,2024-03-09,2024-03-19,H**** N*******,Yes,Webinar
E00866,C**** D*******,Sales,C0419,Account Manager,Senior,High School,Remote,No,23,7,4,72,No,Email,Turkish,2024-02-16,2024-03-02,C**** D*******,Yes,Fair
E00867,D**** D*******,Procurement,C0043,Strategic Buyer,Mid,Bachelor,Office,No,6,3,2,41,No,Phone,Turkish,2024-07-23,2024-08-21,E**** T*******,Yes,CRM
E00868,B**** P*******,Sales,C0130,Sales Manager,Senior,Bachelor,Office,Yes,22,9,5,88,Yes,Email,Turkish,2024-07-27,2024-08-13,F**** O*******,Yes,Fair
E00869,K**** P*******,Procurement,C0521,Strategic Buyer,Junior,Bachelor,Office,Yes,1,2,1,95,Yes,Email,Turkish,2024-04-28,2024-05-15,H**** N*******,Yes,LinkedIn
E00870,A**** U*******,Management,C0156,Plant Manager,Mid,Bachelor,Office,Yes,6,3,1,63,No,Email,English,2024-08-24,2024-09-05,D**** S*******,Yes,LinkedIn
E00871,M**** Y*******,Procurement,C0588,Procurement Manager,Director,Master,Office,No,6,10,1,75,No,Phone,Turkish,2024-05-20,2024-06-12,A**** Y*******,Yes,CRM
E00872,L**** D*******,Quality,C0566,QA Technician,Junior,Master,Field,Yes,5,2,1,28,No,Phone,English,2024-08-23,2024-08-29,A**** Y*******,Yes,LinkedIn
E00873,A**** C*******,Sales,C0539,Sales Manager,Mid,Master,Office,No,19,6,5,62,No,Email,Turkish,2024-06-06,2024-06-12,B**** K*******,Yes,CRM
E00874,C**** O*******,Production,C0718,Production Planner,Mid,Bachelor,Office,Yes,0,2,2,91,Yes,Phone,Turkish,2024-07-14,2024-07-30,G**** R*******,No,CRM
E00875,C**** K*******,Operations,C0235,Data Centre Operator,Director,Bachelor,Field,No,0,7,1,46,No,Events,Turkish,2024-02-11,2024-03-07,B**** K*******,Yes,CRM
E00876,L**** K*******,Operations,C0514,Data Centre Operator,Senior,Bachelor,Office,Yes,6,6,0,55,No,Email,Turkish,2024-01-04,2024-01-31,F**** O*******,No,CRM
E00877,E**** S*******,Sales,C0623,Sales Manager,Mid,Bachelor,Remote,Yes,14,6,5,41,No,Phone,Turkish,2024-07-07,2024-07-31,D**** S*******,No,CRM
E00878,C**** D*******,Engineering,C0591,Process Engineer,Mid,Master,Field,Yes,0,3,2,30,No,Phone,Turkish,2024-03-05,2024-03-31,C**** D*******,Yes,LinkedIn
E00879,L**** D*******,Engineering,C0475,Mechanical Engineer,Mid,Master,Office,No,8,2,2,40,No,Phone,Turkish,2024-07-07,2024-07-14,H**** N*******,Yes,CRM
E00880,C**** A*******,IT,C0455,Network Engineer,Junior,Bachelor,Office,No,0,2,2,49,No,Email,Turkish,2024-06-10,2024-07-03,C**** D*******,Yes,CRM
E00881,S**** P*******,IT,C0568,Infrastructure Engineer,Senior,Master,Office,Yes,6,8,1,60,No,Email,English,2024-07-28,2024-08-13,A**** Y*******,Yes,Fair
E00882,N**** Y*******,Sales,C0396,Sales Executive,Junior,Bachelor,Remote,Yes,11,0,2,55,No,Email,Turkish,2024-02-23,2024-03-09,A**** Y*******,Yes,Webinar
E00883,T**** A*******,Procurement,C0451,Procurement Manager,Mid,Bachelor,Factory,Yes,0,3,2,100,Yes,Email,English,2024-05-09,2024-06-03,C**** D*******,Yes,LinkedIn
E00884,N**** C*******,Sales,C0106,Sales Executive,Junior,Master,Factory,No,28,1,2,66,Yes,Phone,Turkish,2024-07-26,2024-08-10,E**** T*******,Yes,CRM
E00885,S**** D*******,Management,C0468,Country Manager,Junior,Master,Field,No,0,0,2,82,Yes,Email,Turkish,2024-09-24,2024-10-09,H**** N*******,No,Email Campaign
E00886,E**** K*******,Operations,C0587,Data Centre Operator,Director,Bachelor,Office,Yes,3,9,2,98,Yes,Phone,Turkish,2024-01-01,2024-01-19,C**** D*******,Yes,CRM
E00887,Z**** G*******,Sales,C0533,Sales Executive,Junior,High School,Office,No,9,0,2,46,No,Email,Turkish,2024-05-20,2024-06-11,D**** S*******,Yes,CRM
E00888,N**** A*******,Quality,C0707,QA Specialist,Senior,Bachelor,Office,Yes,5,7,1,80,No,Email,English,2024-01-04,2024-01-11,B**** K*******,Yes,CRM
E00889,A**** C*******,Procurement,C0731,Procurement Analyst,Mid,Master,Office,Yes,5,3,1,49,No,Phone,English,2024-08-15,2024-09-14,B**** K*******,Yes,Email Campaign
E00890,C**** G*******,Engineering,C0570,Process Engineer,Junior,Bachelor,Office,Yes,1,1,2,52,No,Phone,Turkish,2024-01-04,2024-01-28,B**** K*******,Yes,CRM
E00891,E**** P*******,Sales,C0436,Sales Executive,Senior,Bachelor,Office,No,39,10,2,68,Yes,Email,Turkish,2024-06-28,2024-07-08,A**** Y*******,Yes,Email Campaign
E00892,E**** Y*******,Quality,C0524,Quality Assurance Lead,Junior,Master,Field,Yes,3,1,2,58,No,Email,Turkish,2024-07-20,2024-08-04,C**** D*******,Yes,CRM
E00893,S**** S*******,Procurement,C0372,Procurement Manager,Mid,Master,Office,No,4,5,2,45,No,Email,Turkish,2024-03-22,2024-04-18,F**** O*******,Yes,CRM
E00894,D**** A*******,Management,C0498,Plant Manager,Junior,Master,Office,No,0,2,2,65,Yes,LinkedIn,English,2024-07-07,2024-07-29,D**** S*******,Yes,CRM
E00895,B**** C*******,Marketing,C0105,Growth Marketer,Mid,Master,Factory,No,31,4,4,41,No,Email,Turkish,2024-09-06,2024-09-26,E**** T*******,Yes,Webinar
E00896,S**** D*******,Marketing,C0106,Brand Manager,Junior,Master,Office,No,24,0,5,56,No,Email,Turkish,2024-08-18,2024-09-07,F**** O*******,Yes,LinkedIn
E00897,E**** C*******,Engineering,C0686,Quality-by-Design Engineer,Mid,Bachelor,Office,Yes,5,5,0,61,No,Phone,Turkish,2024-06-11,2024-07-05,H**** N*******,Yes,CRM
E00898,B**** Y*******,Sales,C0279,Sales Executive,Junior,Bachelor,Office,No,14,2,1,48,Yes,Email,Turkish,2024-02-27,2024-03-09,G**** R*******,Yes,Webinar
E00899,N**** C*******,Quality,C0580,QA Specialist,Mid,Bachelor,Office,Yes,0,2,2,44,No,Email,Turkish,2024-08-14,2024-09-04,C**** D*******,Yes,Email Campaign
E00900,O**** C*******,Quality,C0381,Quality Assurance Lead,Junior,Master,Factory,No,2,2,2,40,No,Phone,Turkish,2024-08-17,2024-08-25,C**** D*******,Yes,Webinar
E00901,E**** K*******,Quality,C0339,QA Specialist,Junior,High School,Office,Yes,7,1,0,64,No,LinkedIn,Turkish,2024-05-14,2024-06-07,B**** K*******,No,Fair
E00902,S**** A*******,Sales,C0460,Sales Executive,Junior,Bachelor,Office,Yes,3,2,5,69,Yes,Email,Turkish,2024-08-19,2024-09-14,G**** R*******,Yes,Fair
E00903,C**** O*******,Production,C0695,Plant Supervisor,Senior,Bachelor,Remote,Yes,0,11,0,43,No,LinkedIn,Turkish,2024-02-11,2024-03-02,C**** D*******,Yes,LinkedIn
E00904,C**** O*******,Engineering,C0006,Quality-by-Design Engineer,Mid,Bachelor,Office,Yes,9,2,1,29,No,LinkedIn,English,2024-02-23,2024-03-12,H**** N*******,Yes,CRM
E00905,K**** A*******,Marketing,C0270,Brand Manager,Junior,Bachelor,Office,Yes,22,0,5,45,No,Email,Turkish,2024-09-22,2024-10-21,D**** S*******,Yes,CRM
